AID	ELYEAR1	ELYEAR2	ELYEAR3	ELYEAR4	ELYEAR5	ELYEAR6	ELMAT945	ELGLV945	ELY1NINE	EAMSQ1	EAMSQ2	EAMSQ3	EAMSQ4	EAMSQ5	EAMSQ6	EAMSQH	EAMSQB1	EAMSQB2	EAMSQB3	EAMSQB4	EAMSQB5	EAMSQB6	EAMSQBH	EASSQ1	EASSQ2	EASSQ3	EASSQ4	EASSQ5	EASSQ6	EASSQH	EASSQB1	EASSQB2	EASSQB3	EASSQB4	EASSQB5	EASSQB6	EASSQBH	EAMGPA1	EAMGPA2	EAMGPA3	EAMGPA4	EAMGPA5	EAMGPA6	EAMGPAC	EASGPA1	EASGPA2	EASGPA3	EASGPA4	EASGPA5	EASGPA6	EASGPAC	EAOGPA1	EAOGPA2	EAOGPA3	EAOGPA4	EAOGPA5	EAOGPA6	EAOGPAC	EAMFIX1	EAMFIX2	EAMFIX3	EAMFIX4	EAMFIX5	EAMFIX6	EAMFIXC	EASFIX1	EASFIX2	EASFIX3	EASFIX4	EASFIX5	EASFIX6	EASFIXC	EAOFIX1	EAOFIX2	EAOFIX3	EAOFIX4	EAOFIX5	EAOFIX6	EAOFIXC
90716969	1995	1996	1997	1998	9992	9992	9993	9993	1	4	6	8	9	9992	9992	9	4	6	8	9	9992	9992	9	2	3	5	6	9992	9992	6	2	3	5	6	9992	9992	6	4	4	3	3.5	9992	9992	3.625	4	4	3.5	4	9992	9992	3.8	3.643	3.714	3.25	3.636	9992	9992	3.569	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90716973	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	0	3	4	2	9992	9992	4	0	3	4	2	9992	9992	4	3	3.5	2.5	4	9992	9992	3.25	9994	3	3	4	9992	9992	3.333	3.083	3.333	3.5	3.7	9992	9992	3.391	0	0	0	0	9992	9992	0	9994	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90716975	1996	1997	1998	1999	9992	9992	9993	9993	1	5	8	8	9	9992	9992	9	5	8	8	9	9992	9992	9	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	4	4	4	4	9992	9992	4	4	4	4	9994	9992	9992	4	3.933	4	4	4	9992	9992	3.98	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90716976	1996	1997	1998	1999	9992	9992	9993	9993	1	3	4	4	5	9992	9992	5	3	4	4	5	9992	9992	5	2	5	3	0	9992	9992	5	2	5	3	0	9992	9992	5	2	2	1.5	1	9992	9992	1.625	2.5	1.5	1	9994	9992	9992	1.8	2.8	2.25	1.778	1.8	9992	9992	2.24	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	.063	.111	0	9992	9992	.04
90716978	1995	1996	1997	1998	9992	9992	9993	9993	1	5	8	8	7	9992	9992	8	5	8	8	7	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	4	4	4	4	9992	9992	4	4	3	4	9994	9992	9992	3.667	3.706	3.833	4	3.556	9992	9992	3.784	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90716979	1996	1997	1998	1999	9992	9992	9993	9993	1	0	5	8	8	9992	9992	8	0	5	8	8	9992	9992	8	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	9994	4	4	4	9992	9992	4	4	3.5	4	9994	9992	9992	3.833	4	3.846	3.857	4	9992	9992	3.925	9994	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90716990	1994	1995	1996	1997	9992	9992	1	9	1	2	4	4	4	9992	9992	4	2	0	0	4	9992	9992	4	0	3	5	0	9992	9992	5	0	3	5	0	9992	9992	5	.5	.5	1.5	1	9992	9992	.875	9994	1	2.333	9994	9992	9992	1.667	1.462	1.8	1.733	1	9992	9992	1.518	.5	.5	.5	.5	9992	9992	.5	9994	.667	0	9994	9992	9992	.333	.231	.267	.133	.538	9992	9992	.286
90716994	1995	1996	1997	1998	9992	9992	9993	9993	1	4	6	6	0	9992	9992	6	4	6	6	0	9992	9992	6	3	2	2	0	9992	9992	3	3	2	2	0	9992	9992	3	2.5	.5	1.75	9994	9992	9992	1.625	1.5	3	2	9994	9992	9992	2.2	2.583	2.583	2	2.462	9992	9992	2.392	0	.5	.25	9994	9992	9992	.25	0	0	0	9994	9992	9992	0	0	.167	.214	0	9992	9992	.098
90717150	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	3	2	4	6	9992	9992	6	3	2	4	6	9992	9992	6	2.5	2.5	3	9994	9992	9992	2.667	3	3	2.5	1	9992	9992	2.4	2.667	3.077	3	3	9992	9992	2.941	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90717158	1995	1996	1997	1998	9992	9992	9993	9993	1	5	6	8	7	9992	9992	8	5	6	8	7	9992	9992	8	3	2	4	6	9992	9992	6	3	2	4	6	9992	9992	6	3	2	4	3	9992	9992	3	4	4	3	4	9992	9992	3.6	3.833	3.5	3.75	3.429	9992	9992	3.63	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90717167	1994	9992	9992	9992	9992	9992	1	9	1	4	9992	9992	9992	9992	9992	4	4	9992	9992	9992	9992	9992	4	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	3.5	9992	9992	9992	9992	9992	3.5	4	9992	9992	9992	9992	9992	4	3.462	9992	9992	9992	9992	9992	3.462	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0
90717362	1995	1996	1997	1998	9992	9992	9993	9993	1	4	6	5	0	9992	9992	6	4	6	5	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	3.5	3	9994	9992	9992	3.167	2.5	3	3	9994	9992	9992	2.833	3.133	3.462	3.286	3.714	9992	9992	3.393	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90718081	1996	1997	1998	1999	9992	9992	9993	9993	1	2	2	5	6	9992	9992	6	2	2	5	0	9992	9992	5	2	3	3	4	9992	9992	4	2	3	3	4	9992	9992	4	.667	1	1	.5	9992	9992	.75	1	1.5	1	3	9992	9992	1.429	1.688	1.833	2.333	2.2	9992	9992	1.957	.667	0	0	.5	9992	9992	.375	.333	0	0	0	9992	9992	.143	.25	0	0	.1	9992	9992	.106
90718089	1996	1997	1998	1999	9992	9992	9993	9993	1	5	6	7	9	9992	9992	9	5	6	7	9	9992	9992	9	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	1	1	2	1	9992	9992	1.2	1	2	3	1	9992	9992	1.6	1.571	1.8	2.375	2.333	9992	9992	1.951	0	0	0	0	9992	9992	0	.5	0	0	0	9992	9992	.2	.214	.3	0	0	9992	9992	.146
90718113	1996	1997	1998	1999	9992	9992	9993	9993	1	5	6	7	8	9992	9992	8	5	6	7	0	9992	9992	7	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	4	2	2	0	9992	9992	2	4	4	3	9994	9992	9992	3.75	3.625	2.875	2.5	2.2	9992	9992	2.862	0	0	0	1	9992	9992	.25	0	0	0	9994	9992	9992	0	0	0	.125	.4	9992	9992	.103
90718115	1995	1996	1997	1998	9992	9992	9993	9993	1	5	6	7	4	9992	9992	7	5	6	7	4	9992	9992	7	3	5	5	6	9992	9992	6	3	5	5	6	9992	9992	6	3	2	4	4	9992	9992	3.25	3	3.5	4	3	9992	9992	3.4	3.529	3.5	3.875	3.75	9992	9992	3.662	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90718147	1994	9992	9992	9992	9992	9992	1	9	1	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	2	9992	9992	9992	9992	9992	2	0	9992	9992	9992	9992	9992	0	9995	9992	9992	9992	9992	9992	9995	9995	9992	9992	9992	9992	9992	9995	9995	9992	9992	9992	9992	9992	9995	9995	9992	9992	9992	9992	9992	9995	9995	9992	9992	9992	9992	9992	9995	9995	9992	9992	9992	9992	9992	9995
90718178	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	4	6	5	9992	9992	6	3	4	6	5	9992	9992	6	4	2	3	2	9992	9992	2.75	3	2	3	4	9992	9992	3	3.286	2.833	3	2.889	9992	9992	3	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90718183	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	7	9992	9992	7	4	5	6	7	9992	9992	7	3	4	5	5	9992	9992	5	3	4	5	5	9992	9992	5	2.5	3	3	3	9992	9992	2.833	3	3.5	3	4	9992	9992	3.333	3	3.286	3.625	3.556	9992	9992	3.311	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90718207	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	8	0	9992	9992	8	4	5	8	0	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	3	2	2	9994	9992	9992	2.25	3	3	3	9994	9992	9992	3	2.625	2.5	2.75	2.857	9992	9992	2.677	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90718273	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	7	9	9992	9992	9	4	5	7	9	9992	9992	9	3	4	3	2	9992	9992	4	3	4	3	2	9992	9992	4	4	4	4	3.5	9992	9992	3.875	3.5	4	4	4	9992	9992	3.833	3.667	3.667	3.75	3.9	9992	9992	3.739	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90718280	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	7	9992	9992	7	4	5	6	7	9992	9992	7	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	2.5	2.5	1	2	9992	9992	2.167	2	2	3	1	9992	9992	2	2.357	2.143	2.5	2.7	9992	9992	2.391	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	.143	.143	0	0	9992	9992	.087
90718303	1995	1996	1997	9992	9992	9992	9993	9993	1	8	8	8	9992	9992	9992	8	0	8	8	9992	9992	9992	8	3	4	2	9992	9992	9992	4	3	4	2	9992	9992	9992	4	0	2	1.5	9992	9992	9992	1.25	1	3	1	9992	9992	9992	1.667	1.125	1.556	1.818	9992	9992	9992	1.536	1	0	0	9992	9992	9992	.25	0	0	0	9992	9992	9992	0	.25	.222	0	9992	9992	9992	.143
90718305	1995	1996	1997	1998	9992	9992	9993	9993	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	3	4	6	5	9992	9992	6	3	4	6	5	9992	9992	6	1	4	3	2	9992	9992	2.5	3	3	2	2	9992	9992	2.4	2.667	3.333	2.222	2.5	9992	9992	2.686	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90718311	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	2	2	9992	9992	5	4	0	2	2	9992	9992	4	2	3	3	3	9992	9992	3	2	0	0	3	9992	9992	3	3	1	3	3	9992	9992	2.5	2	1	9995	2	9992	9992	1.667	1.5	1.625	3	2.909	9992	9992	2.2	0	0	0	0	9992	9992	0	0	0	9995	0	9992	9992	0	.25	0	0	0	9992	9992	.067
90718981	1996	1997	1998	1999	9992	9992	9993	9993	1	4	2	2	4	9992	9992	4	0	2	2	4	9992	9992	4	2	0	1	1	9992	9992	2	2	0	1	1	9992	9992	2	2.333	3	2	4	9992	9992	2.667	3	9994	4	3	9992	9992	3.25	2.643	3.545	3.273	3.818	9992	9992	3.277	.333	0	0	0	9992	9992	.167	0	9994	0	0	9992	9992	0	.071	0	0	0	9992	9992	.021
90719275	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	4	3	4	9992	9992	3.5	3	3	3	4	9992	9992	3.25	2.571	3.286	2.929	3.583	9992	9992	3.074	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90719930	1996	1997	1998	1999	9992	9992	9993	9993	1	5	6	0	0	9992	9992	6	5	6	0	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3.5	1	9994	9994	9992	9992	2.667	3	3	3	9994	9992	9992	3	3.375	3.222	3.375	3.8	9992	9992	3.4	0	0	9994	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90719937	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	2	9992	9992	6	4	5	6	2	9992	9992	6	2	3	2	4	9992	9992	4	2	3	2	4	9992	9992	4	2	1	2	2	9992	9992	1.75	2	2	4	2	9992	9992	2.5	3.167	2.333	3.357	2.583	9992	9992	2.88	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
90719939	1996	1997	1998	1999	9992	9992	9993	9993	1	5	6	0	0	9992	9992	6	5	6	0	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2.5	1	9994	9994	9992	9992	2	3	2	3	9994	9992	9992	2.667	3	2.875	3.143	2.875	9992	9992	2.968	0	0	9994	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
90719972	1995	1996	1997	1998	9992	9992	9993	9993	1	4	2	2	4	9992	9992	4	0	2	2	4	9992	9992	4	3	2	0	0	9992	9992	3	3	2	0	0	9992	9992	3	3	3	3	2	9992	9992	2.6	1.5	3	9994	9994	9992	9992	2.25	2.636	3.273	1.5	3.1	9992	9992	2.763	0	0	0	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	.5	0	9992	9992	.079
91316152	1995	1996	1997	1998	9992	9992	9993	9993	1	1	4	5	0	9992	9992	5	1	4	5	0	9992	9992	5	0	3	4	5	9992	9992	5	0	3	4	5	9992	9992	5	1.5	1.5	1	9994	9992	9992	1.333	9994	2	.5	2.5	9992	9992	1.667	2.429	2.5	1.154	3.063	9992	9992	2.333	0	0	0	9994	9992	9992	0	9994	0	.5	0	9992	9992	.167	0	0	.231	0	9992	9992	.053
91374970	1996	1997	1998	1999	9992	9992	9993	9993	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	4	3	3	9992	9992	3.25	4	3	4	4	9992	9992	3.75	3.5	3.714	3.714	3.6	9992	9992	3.63	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91374975	1996	1997	1998	1999	9992	9992	9993	9993	1	0	5	6	0	9992	9992	6	0	5	6	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	0	0	9992	9992	3	9994	3	1	9994	9992	9992	2	2	1	0	9994	9992	9992	1	2	2.286	2	2.1	9992	9992	2.094	9994	0	0	9994	9992	9992	0	0	0	1	9994	9992	9992	.333	0	0	.143	0	9992	9992	.031
91374977	1995	1996	1997	1998	9992	9992	9993	9993	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	4	3	3	9992	9992	3.2	3	3	4	3	9992	9992	3.25	3.571	3.571	3.571	3.5	9992	9992	3.552	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91500014	1992	1993	1994	1995	9992	9992	3	11	1	6	8	8	8	9992	9992	8	6	8	0	8	9992	9992	8	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	4	3.333	0	2	9992	9992	2.857	4	2.5	2	3.333	9992	9992	3	3.867	3.556	3.143	3.462	9992	9992	3.517	0	0	1	0	9992	9992	.143	0	0	0	0	9992	9992	0	0	0	.071	0	9992	9992	.017
91500119	1992	1993	1994	1995	9992	9992	3	10	1	4	5	2	0	9992	9992	5	4	5	2	0	9992	9992	5	2	3	3	2	9992	9992	3	2	0	3	2	9992	9992	3	2	2	2	9994	9992	9992	2	1	0	2	2	9992	9992	1.143	2.167	1.692	2.143	2.357	9992	9992	2.094	0	0	0	9994	9992	9992	0	.5	1	0	0	9992	9992	.429	.167	.385	.071	0	9992	9992	.151
91500186	1992	1993	1994	1995	9992	9992	3	11	1	5	6	7	9	9992	9992	9	5	6	7	9	9992	9992	9	2	3	5	6	9992	9992	6	2	3	5	6	9992	9992	6	3	4	4	3	9992	9992	3.5	3	4	3.5	3.5	9992	9992	3.5	3.571	3.667	3.667	3.2	9992	9992	3.542	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91500226	1991	1992	1993	1994	9992	9992	4	12	1	6	5	8	0	9992	9992	8	6	5	8	0	9992	9992	8	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	2	3	3	9994	9992	9992	2.667	3	4	3	4	9992	9992	3.5	3.25	3.4	3.556	4	9992	9992	3.543	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91500238	1991	1992	1993	1994	9992	9992	4	12	1	3	4	5	0	9992	9992	5	3	0	5	0	9992	9992	5	3	2	0	0	9992	9992	3	3	2	0	0	9992	9992	3	3	0	2.333	9994	9992	9992	1.857	2.5	3	9994	9994	9992	9992	2.75	2.417	2.5	2.333	2.667	9992	9992	2.462	0	1	0	9994	9992	9992	.286	0	0	9994	9994	9992	9992	0	.083	.167	.111	0	9992	9992	.103
91500373	1994	1995	1996	1997	9992	9992	1	9	1	4	5	5	0	9992	9992	5	4	5	5	0	9992	9992	5	3	2	0	0	9992	9992	3	3	2	0	0	9992	9992	3	1.25	4	3.5	9994	9992	9992	2.8	1.5	4	9994	9994	9992	9992	2.75	2.688	3.75	3.688	3.438	9992	9992	3.391	.5	0	0	9994	9992	9992	.2	0	0	9994	9994	9992	9992	0	.125	0	0	0	9992	9992	.031
91500411	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	3	4	2	0	9992	9992	4	3	4	2	0	9992	9992	4	2	3.5	2	2	9992	9992	2.429	2.5	2.5	3	9994	9992	9992	2.667	3	3.357	2.818	3.455	9992	9992	3.16	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
91500833	1993	1994	1995	1996	9992	9992	2	10	1	4	5	5	0	9992	9992	5	4	0	5	0	9992	9992	5	3	2	2	0	9992	9992	3	3	0	2	0	9992	9992	3	1	0	3	9994	9992	9992	1.75	1	0	3	9994	9992	9992	1.333	1.583	.462	3.273	3.333	9992	9992	2.208	.5	1	0	9994	9992	9992	.375	.5	1	0	9994	9992	9992	.5	.417	.769	0	0	9992	9992	.283
91500977	1994	1995	1996	1997	9992	9992	1	9	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	3	4	5	5	9992	9992	5	3	4	5	5	9992	9992	5	3	3.5	2.5	3	9992	9992	2.917	4	4	4	4	9992	9992	4	3.813	3.813	3.375	3.667	9992	9992	3.667	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91501350	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	6	4	5	9992	9992	6	3	6	4	5	9992	9992	6	1	2	2	2	9992	9992	1.75	1	3	1	4	9992	9992	2.25	1.857	2.714	2.143	3.222	9992	9992	2.533	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91504088	1993	1994	9992	9992	9992	9992	2	10	1	3	0	9992	9992	9992	9992	3	0	0	9992	9992	9992	9992	0	2	3	9992	9992	9992	9992	3	2	0	9992	9992	9992	9992	2	0	9994	9992	9992	9992	9992	0	2.5	0	9992	9992	9992	9992	1.667	.75	0	9992	9992	9992	9992	.692	1	9994	9992	9992	9992	9992	1	0	1	9992	9992	9992	9992	.333	.583	1	9992	9992	9992	9992	.615
91504104	1993	1994	1995	1996	9992	9992	2	10	1	4	5	7	8	9992	9992	8	4	5	0	8	9992	9992	8	3	4	6	0	9992	9992	6	0	4	6	0	9992	9992	6	.667	1	0	1.5	9992	9992	.778	0	2	1	9994	9992	9992	1	1.462	1.462	1.25	1.5	9992	9992	1.42	.333	0	1	0	9992	9992	.333	1	0	0	9994	9992	9992	.333	.231	.077	.167	0	9992	9992	.12
91504224	1993	1994	1995	1996	9992	9992	2	10	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	5	0	5	9992	9992	5	2	5	0	5	9992	9992	5	2.5	3	2	1.5	9992	9992	2.25	2.5	2	9994	1.5	9992	9992	2	2.333	2.538	1.917	2.429	9992	9992	2.315	0	0	0	0	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
91504341	1992	1993	1994	1995	9992	9992	3	11	1	2	2	6	0	9992	9992	6	2	2	6	0	9992	9992	6	2	6	0	0	9992	9992	6	2	6	0	0	9992	9992	6	2	1	1.5	9994	9992	9992	1.5	2	1.6	9994	9994	9992	9992	1.714	2.286	2.125	2.2	1.692	9992	9992	2.075	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	.1	.077	9992	9992	.038
91504485	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	3	3	3.5	2.5	9992	9992	3	3.5	3	2.5	2.5	9992	9992	2.875	3.267	3.071	3.143	2.917	9992	9992	3.109	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91504629	1991	1992	1993	1994	9992	9992	4	12	1	3	4	2	0	9992	9992	4	3	0	2	0	9992	9992	3	0	5	0	2	9992	9992	5	0	5	0	2	9992	9992	5	2	0	2.5	9994	9992	9992	1.833	9994	1	9994	2	9992	9992	1.333	1.857	1.4	1.923	2.364	9992	9992	1.849	0	1	0	9994	9992	9992	.167	9994	0	9994	0	9992	9992	0	.071	.333	.077	0	9992	9992	.132
91504686	1992	1993	1994	1995	9992	9992	3	11	1	3	0	4	5	9992	9992	5	3	0	4	0	9992	9992	4	2	0	3	0	9992	9992	3	2	0	3	0	9992	9992	3	2	9994	3	0	9992	9992	2	3	9994	1.5	9994	9992	9992	2.25	2.417	2.2	2.143	2	9992	9992	2.205	0	9994	0	1	9992	9992	.2	0	9994	0	9994	9992	9992	0	0	0	0	.125	9992	9992	.026
91504702	1994	1995	1996	1997	9992	9992	1	9	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	4	1.5	2.5	3	9992	9992	2.75	3	4	3.5	9994	9992	9992	3.5	3.5	3.133	2.929	3.091	9992	9992	3.154	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
91504729	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	7	9992	9992	8	5	6	0	7	9992	9992	7	0	5	6	5	9992	9992	6	0	5	6	5	9992	9992	6	3	3.5	0	2	9992	9992	2.5	9994	3	2.333	2	9992	9992	2.429	3.636	3.063	2.867	2.75	9992	9992	3.08	0	0	1	0	9992	9992	.167	9994	0	0	0	9992	9992	0	0	0	.067	0	9992	9992	.02
91504929	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3.5	4	2.5	2.5	9992	9992	3.125	3.5	3	3.5	3	9992	9992	3.25	3.643	3.563	3.294	3.083	9992	9992	3.407	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91506146	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	5	5	9992	9992	5	2	3	5	5	9992	9992	5	2.5	2	2	2	9992	9992	2.125	3.5	4	4	3.5	9992	9992	3.75	3.467	3.529	3.429	3.133	9992	9992	3.393	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
91506304	1991	1992	1993	1994	1995	9992	4	9995	1	4	5	6	9992	8	9992	8	4	5	6	9992	8	9992	8	0	3	4	9992	6	9992	6	0	3	4	9992	6	9992	6	3.5	3.5	3	9992	4	9992	3.5	9994	4	3	9992	3	9992	3.333	3.167	3.769	3.5	9992	3.5	9992	3.489	0	0	0	9992	0	9992	0	9994	0	0	9992	0	9992	0	0	0	0	9992	0	9992	0
91506305	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	0	3	4	0	9992	9992	4	0	3	4	0	9992	9992	4	3	3	2	2.5	9992	9992	2.625	9994	2	1.5	9994	9992	9992	1.75	3.417	3.231	2.25	3.4	9992	9992	3.064	0	0	0	0	9992	9992	0	9994	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
91506443	1995	1996	1997	1998	9992	9992	9993	9993	1	4	4	5	6	9992	9992	6	0	4	5	6	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	4	4	4	4	9992	9992	4	3	4	4	9994	9992	9992	3.667	3.167	4	3.917	3.8	9992	9992	3.717	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
91506894	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	0	3	2	2	9992	9992	3	0	3	2	2	9992	9992	3	2	1.5	1	9994	9992	9992	1.5	9994	1.5	3.5	4	9992	9992	2.8	2.917	2.429	2.75	3.6	9992	9992	2.875	0	0	0	9994	9992	9992	0	9994	0	0	0	9992	9992	0	0	.071	0	0	9992	9992	.021
91506902	1991	1992	1993	1994	1995	9992	4	11	1	3	6	4	0	0	9992	6	3	0	4	0	0	9992	4	3	5	2	0	0	9992	5	3	0	2	0	0	9992	3	1	0	1	9994	9994	9992	.667	.5	0	2	9994	9994	9992	.833	1.667	.818	1.5	2.75	3.167	9992	1.868	0	1	0	9994	9994	9992	.333	.5	1	0	9994	9994	9992	.5	.083	.545	0	0	0	9992	.132
91506935	1992	1993	1994	1995	9992	9992	3	11	1	4	5	5	5	9992	9992	5	4	0	5	5	9992	9992	5	2	3	4	4	9992	9992	4	2	3	4	0	9992	9992	4	1.75	1.5	1.5	2.25	9992	9992	1.833	2	1.667	.5	.5	9992	9992	1.222	2.789	2.941	2	2	9992	9992	2.5	0	0	0	0	9992	9992	0	0	0	.5	.5	9992	9992	.222	0	0	.077	.154	9992	9992	.048
91506944	1992	1993	1994	1995	9992	9992	3	11	1	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3.5	3	1.5	9994	9992	9992	2.667	3.5	1	3	3.5	9992	9992	2.75	3.25	2.417	2.583	2.833	9992	9992	2.771	0	0	0	9994	9992	9992	0	0	.5	0	0	9992	9992	.125	0	.083	0	0	9992	9992	.021
