AID	RRELNO	H3TR1	H3TR2	H3TR3	H3TR4	H3TR5	PAGE	H3TR6	H3TR7	H3TR8	H3TR9	H3TR10	H3TR11	H3TR12	H3TR13	H3TR14	SXORDER	CP
92579268	6	0	0	1	1	2	24	4	0	1	0	97	0	0	0	1	3	 
92579268	7	1	1	1	1	3	25	4	0	1	1	1	1	1	0	0	1	 
92579291	1	0	0	2	1	2	26	4	0	1	0	97	0	0	0	0	2	 
92579291	2	0	0	2	2	2	22	4	0	1	0	97	0	0	0	1	3	 
92579291	3	0	0	2	2	4	20	4	0	1	0	97	0	0	0	0	1	 
92579292	1	1	1	1	2	1	21	4	0	1	1	1	1	1	0	0	1	 
92579376	1	0	1	2	3	97	23	4	0	1	0	97	0	0	0	0	4	 
92579376	2	0	1	2	1	1	24	4	0	1	0	97	0	0	0	0	3	 
92579376	3	1	1	2	1	3	26	4	0	1	0	97	1	0	0	0	1	 
92579376	4	0	1	2	1	3	26	4	0	1	0	97	0	0	0	1	5	 
92579376	5	0	1	2	1	3	26	4	0	1	0	97	0	0	0	0	2	 
92579937	1	1	1	1	1	4	26	3	0	1	0	97	2	0	0	0	1	1
92579942	1	0	0	1	1	1	21	4	0	0	0	97	0	0	0	1	 	 
92579942	2	0	0	1	1	1	21	4	0	0	0	97	0	0	0	0	 	 
92579942	3	0	0	1	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92579942	4	0	0	1	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92579942	5	0	0	1	1	3	23	4	0	0	0	97	0	0	0	0	 	 
92579942	6	0	1	1	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92579942	7	0	0	1	1	9	29	4	0	0	0	97	0	0	0	0	 	 
92579942	8	0	0	1	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92579943	1	0	1	1	1	8	32	4	0	1	1	3	2	1	0	0	1	 
92579943	2	0	0	1	1	4	28	4	0	1	0	97	0	0	0	0	2	 
92579960	1	1	1	2	2	1	20	4	0	1	1	1	0	0	0	1	1	1
92579960	2	0	1	2	2	2	19	4	0	1	0	97	2	0	8	1	3	 
92579960	3	0	1	2	1	1	22	4	0	1	0	97	2	0	0	0	2	 
92579960	4	0	0	2	2	2	19	4	0	1	0	97	0	0	0	1	4	 
92579960	5	0	0	2	2	2	19	4	0	1	1	1	0	0	0	0	5	 
92579960	6	0	0	2	1	1	22	4	0	0	0	97	0	0	0	1	 	 
92579963	1	0	1	2	1	1	20	4	0	0	0	97	0	0	0	1	 	 
92579963	2	1	1	2	1	1	20	4	0	1	0	97	2	0	0	1	1	1
92579963	3	0	0	2	1	1	20	4	0	0	0	97	0	0	0	0	 	 
92579963	4	0	0	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
92579965	1	0	1	1	1	3	25	4	0	1	1	1	0	0	0	1	5	 
92579965	2	0	1	1	2	3	19	4	0	1	0	97	0	0	0	0	3	 
92579965	3	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	4	 
92579965	4	1	0	1	3	97	22	4	0	1	0	97	0	0	0	0	2	 
92579965	5	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	1	 
92579970	1	0	1	1	2	1	21	4	0	1	1	1	2	0	0	0	2	 
92579970	2	1	1	1	2	2	20	4	0	1	1	1	1	0	0	0	1	 
92579970	3	0	0	1	1	3	25	4	0	0	0	97	0	0	0	0	 	 
92579970	4	0	0	1	1	3	25	4	0	1	0	97	0	0	0	1	4	 
92579970	5	0	0	1	3	97	22	4	0	1	0	97	0	0	0	1	3	 
92579979	1	1	1	1	1	2	24	4	0	1	1	4	1	1	0	1	1	 
92579982	1	1	1	1	2	1	22	4	0	1	0	97	1	1	0	0	1	 
92579984	1	0	1	2	2	1	19	4	0	1	0	97	0	0	0	1	2	 
92579984	2	0	0	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
92579984	3	1	1	2	2	1	19	4	0	1	0	97	0	0	0	0	1	 
92579987	1	0	0	2	2	1	20	4	0	1	0	97	0	0	0	1	4	 
92579987	2	0	1	2	3	97	21	4	0	1	0	97	0	0	0	0	3	 
92579987	3	1	1	2	2	4	17	4	0	1	1	1	0	0	0	0	1	 
92579987	4	0	0	2	2	1	20	4	1	1	0	97	0	0	0	0	2	 
92579991	1	0	1	1	3	97	20	3	0	1	0	97	0	0	0	1	2	 
92579991	2	0	1	1	2	3	17	3	0	1	1	1	0	0	0	1	1	 
92579991	3	0	0	1	2	1	19	4	0	1	0	97	0	0	0	1	3	 
92579992	1	0	1	2	2	1	23	4	0	1	0	97	0	0	0	1	2	 
92579992	2	1	1	2	1	3	27	4	0	1	1	1	1	0	0	1	1	1
92579994	1	0	0	1	1	3	25	4	0	1	0	97	0	0	0	0	5	 
92579994	2	0	1	1	1	1	23	4	0	1	0	97	0	0	0	1	2	 
92579994	3	1	1	1	1	3	25	4	0	1	0	97	1	0	0	0	1	1
92579994	4	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	3	 
92579994	5	0	0	1	1	3	25	4	0	1	0	97	0	0	0	0	4	 
92579996	1	0	1	2	2	1	20	1	0	1	0	97	0	0	0	0	1	 
92579998	1	0	1	1	3	97	23	4	0	0	0	97	0	0	0	0	 	 
92579998	2	0	1	1	1	2	25	4	0	0	0	97	0	0	0	0	 	 
92606325	1	1	1	2	3	97	24	5	1	1	1	1	1	9	0	0	1	1
92606325	2	0	1	2	3	97	24	5	1	1	1	1	1	0	0	0	2	 
92606325	3	1	1	1	3	97	24	5	1	1	1	1	1	1	0	0	3	 
92608078	1	0	1	1	1	3	26	4	0	1	0	97	0	0	0	0	3	 
92608078	2	0	1	1	1	2	25	4	0	1	0	97	0	0	0	0	2	 
92608078	3	1	1	1	1	7	30	4	0	1	1	1	1	0	0	0	1	 
92608972	1	0	1	2	1	1	24	2	0	1	0	97	0	0	0	0	2	 
92608972	2	1	1	2	1	1	24	2	0	1	0	97	0	0	0	0	1	 
92614170	1	0	1	2	1	1	25	5	0	1	0	97	2	0	0	1	2	 
92614170	2	0	1	2	2	2	22	4	0	1	1	2	0	1	0	0	1	 
92614170	3	1	1	2	2	1	23	4	0	1	1	1	1	0	0	1	3	 
92614372	1	0	0	1	1	3	25	2	0	1	1	1	2	0	0	0	2	 
92614372	2	1	1	1	1	2	24	3	0	1	1	1	1	6	0	0	1	 
92619165	1	0	1	2	3	97	20	4	0	1	0	97	0	9	0	1	2	 
92619165	2	0	1	2	3	97	20	4	0	1	0	97	2	0	0	0	3	 
92619165	3	1	1	2	3	97	20	4	0	1	0	97	2	0	0	0	1	 
92619168	1	0	1	2	1	1	21	4	0	0	0	97	0	0	0	0	 	 
92619168	2	0	0	2	1	2	22	4	0	0	0	97	2	0	0	0	 	 
92619168	3	0	0	2	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92619168	4	0	0	2	3	97	20	4	0	0	0	97	0	0	0	0	 	 
92619265	1	1	1	1	2	1	21	4	0	1	0	97	0	0	0	1	1	 
92619366	1	0	0	2	1	1	23	4	0	1	0	97	0	0	0	0	2	 
92619366	2	0	0	2	3	97	22	4	0	1	0	97	0	0	0	1	1	 
92619368	1	0	1	1	1	3	22	4	0	1	0	97	0	0	0	0	5	 
92619368	2	0	0	1	1	2	21	4	0	1	0	97	0	0	0	0	4	 
92619368	3	0	1	1	1	1	20	4	0	1	0	97	0	0	0	0	2	 
92619368	4	1	1	1	1	2	21	4	0	1	0	97	0	0	0	0	1	1
92619368	5	0	1	1	1	2	21	4	0	1	0	97	2	0	0	0	3	 
92624977	1	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	4	 
92624977	2	0	1	2	2	3	18	4	0	1	0	97	0	0	0	1	3	 
92624977	3	1	0	2	2	2	19	4	0	1	0	97	0	0	0	1	2	 
92624977	4	1	0	2	2	1	20	4	0	1	0	97	0	0	0	0	1	 
92676153	1	0	1	2	2	3	20	4	0	1	0	97	0	0	0	1	2	 
92676153	2	1	1	2	3	97	23	4	0	1	0	97	0	0	0	1	1	 
92676351	1	0	1	2	2	1	22	4	0	1	0	97	0	0	0	0	1	 
92676351	2	0	0	2	2	5	18	4	1	1	0	97	0	0	0	0	3	 
92676351	3	0	1	2	2	5	18	5	1	1	0	97	0	0	0	0	2	 
92676421	1	0	1	1	1	2	23	3	0	1	0	97	0	0	0	1	2	 
92676421	2	0	1	1	1	1	22	3	0	0	0	97	0	0	0	0	 	 
92676421	3	0	1	1	1	6	27	3	0	0	0	97	0	0	0	0	 	 
92676421	4	0	1	1	1	4	25	3	0	0	0	97	0	0	0	0	 	 
92676421	5	0	1	1	1	10	31	3	1	0	0	97	0	0	0	0	 	 
92676421	6	1	1	1	1	2	23	3	0	1	0	97	2	0	0	0	1	1
92676556	1	0	0	1	1	2	25	5	1	1	0	97	0	0	0	0	3	 
92676556	2	0	1	1	3	97	23	4	0	1	1	1	2	0	0	0	2	 
92676556	3	1	1	1	3	97	23	2	0	1	0	97	1	1	0	0	1	 
92678179	1	0	1	1	1	3	25	4	0	1	0	97	0	0	0	1	2	 
92678179	2	0	0	1	1	3	25	4	0	0	0	97	0	0	0	1	 	 
92678179	3	0	0	1	1	4	26	4	0	1	0	97	0	0	0	0	3	 
92678179	4	0	0	1	1	1	23	5	1	0	0	97	0	0	0	0	 	 
92678179	5	1	1	1	3	97	22	4	0	1	0	97	1	0	0	0	1	1
92678476	1	1	1	2	2	1	21	4	0	1	0	97	1	0	0	1	1	1
92678476	2	0	1	2	2	2	20	4	0	1	0	97	0	0	0	0	3	 
92678476	3	0	1	2	2	1	21	4	0	1	0	97	0	0	0	0	2	 
92710091	1	0	1	1	3	97	19	4	0	1	0	97	0	0	0	0	2	 
92710091	2	0	0	1	1	4	23	1	0	1	0	97	0	0	0	0	1	 
92710098	1	1	1	2	2	3	18	4	0	1	0	97	1	0	0	0	1	 
92710111	1	0	0	2	1	1	20	5	1	1	0	97	8	0	0	1	2	 
92710111	2	0	1	2	2	3	16	5	1	1	1	1	2	0	0	0	1	 
92710191	1	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	1	 
92710191	2	1	1	1	1	2	22	4	0	1	0	97	0	0	0	1	2	 
92710199	1	0	0	2	2	1	18	4	0	1	0	97	0	0	0	1	2	 
92710199	2	1	1	2	3	97	19	4	0	1	0	97	0	0	0	1	1	 
92710357	1	0	0	2	3	97	20	4	1	1	0	97	0	0	0	1	1	 
92710398	1	1	1	2	2	2	17	4	0	1	0	97	0	0	0	1	1	 
92710398	2	0	0	2	1	2	21	1	0	1	0	97	0	0	0	0	2	 
92710916	1	1	1	1	1	6	27	4	0	1	1	1	1	0	0	0	1	1
92710916	2	0	0	1	1	1	22	5	1	0	0	97	0	0	0	1	 	 
92710936	1	0	1	1	3	97	20	4	0	0	0	97	0	0	0	1	 	 
92710936	2	1	1	1	1	1	21	4	0	0	0	97	0	0	0	1	 	1
92710999	1	0	1	1	1	3	22	4	0	1	0	97	0	0	0	1	4	 
92710999	2	0	1	1	1	2	21	4	0	1	0	97	0	0	0	1	3	 
92710999	3	1	1	1	1	1	20	4	0	1	0	97	0	0	0	1	2	 
92710999	4	1	1	1	1	4	23	4	0	1	0	97	0	0	0	0	1	1
92711067	1	0	1	2	2	1	18	4	0	1	0	97	0	0	0	1	4	 
92711067	2	1	1	2	3	97	19	4	0	0	0	97	2	0	0	0	 	 
92711067	3	0	1	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
92711067	4	0	0	2	1	3	22	4	0	1	0	97	0	0	0	1	1	 
92711067	5	0	0	1	3	97	19	4	1	0	0	97	0	0	0	0	 	 
92711067	6	0	0	2	3	97	19	4	0	1	0	97	0	0	0	0	2	 
92711067	7	0	1	2	3	97	19	4	0	1	1	1	0	0	0	1	3	 
92711974	1	0	0	2	2	1	20	1	0	0	0	97	0	0	0	0	 	 
92711974	2	0	1	2	2	1	20	1	0	1	0	97	0	0	0	0	1	 
92711974	3	1	1	2	2	2	19	4	0	1	0	97	0	0	0	0	3	1
92711974	4	0	0	2	1	2	23	4	0	1	0	97	0	0	0	0	2	 
92712044	1	0	1	1	1	1	20	4	0	0	0	97	0	0	0	1	 	 
92712044	2	0	1	1	1	3	22	4	0	0	0	97	0	0	0	1	 	 
92712044	3	0	1	1	3	97	19	4	0	0	0	97	0	0	0	0	 	 
92712044	4	1	1	1	1	3	22	4	0	1	0	97	0	0	0	1	1	 
92712148	1	0	1	2	1	1	20	4	0	1	0	97	0	0	0	1	2	 
92712148	2	0	1	2	2	1	18	4	0	1	0	97	0	0	0	1	10	 
92712148	3	0	0	2	1	3	22	4	0	1	0	97	0	0	0	0	3	 
92712148	4	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	4	 
92712148	5	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	5	 
92712148	6	1	1	2	1	1	20	4	0	1	0	97	0	0	0	0	1	 
92712148	7	0	1	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
92712148	8	0	0	2	1	1	20	4	0	1	0	97	0	0	0	1	9	 
92712148	9	0	0	2	1	2	21	4	0	1	0	97	0	0	0	0	8	 
92712148	10	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	7	 
92712148	11	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	6	 
92712217	1	0	1	1	1	1	21	4	0	1	0	97	0	0	0	1	5	 
92712217	2	0	1	1	1	1	21	4	0	1	0	97	0	0	0	1	3	 
92712217	3	0	1	1	1	2	22	4	0	1	0	97	0	0	0	0	4	 
92712217	4	0	1	1	1	5	25	4	0	1	0	97	0	0	0	0	2	 
92712217	5	1	1	1	1	4	24	4	0	1	0	97	1	0	0	0	1	 
92712242	1	0	1	1	1	4	23	4	0	1	0	97	0	0	0	1	4	 
92712242	2	0	0	1	2	1	18	4	0	1	0	97	0	0	0	1	3	 
92712242	3	0	0	1	1	3	22	4	0	0	0	97	0	0	0	0	 	 
92712242	4	0	0	1	1	3	22	3	0	0	0	97	0	0	0	0	 	 
92712242	5	0	0	1	1	8	27	4	0	1	0	97	0	0	0	0	2	 
92712242	6	0	1	1	1	1	20	4	0	0	0	97	0	0	0	1	 	 
92712242	7	1	1	1	1	8	27	4	0	1	0	97	0	0	0	0	1	1
92712276	1	1	1	1	1	4	26	3	0	1	1	2	1	0	0	0	1	1
92712346	1	0	0	2	1	3	22	4	0	1	0	97	0	0	0	0	2	 
92712346	2	1	1	1	1	3	22	4	0	1	0	97	0	0	0	0	1	1
92712391	1	1	1	1	3	97	19	4	0	1	1	1	1	1	0	0	1	1
92712391	2	0	1	1	3	97	19	4	0	0	0	97	0	0	0	1	 	 
92712391	3	0	1	1	3	97	19	4	0	0	0	97	0	0	0	0	 	 
92712391	4	0	1	1	1	1	20	5	1	1	0	97	0	0	0	1	2	 
92712391	5	0	0	1	3	97	19	4	0	0	0	97	0	0	0	1	 	 
92712919	1	1	1	2	2	1	20	4	0	1	1	1	1	1	1	1	1	1
92712993	1	0	0	2	2	2	19	4	0	1	0	97	0	0	0	1	1	 
92712993	2	0	0	2	2	1	20	4	0	1	0	97	0	0	0	1	6	 
92712993	3	0	0	2	1	1	22	4	0	1	0	97	0	8	0	1	3	 
92712993	4	0	0	2	2	1	20	4	0	0	0	97	0	0	0	0	 	 
92712993	5	0	0	2	2	1	20	2	0	1	0	97	0	0	0	0	4	 
92712993	6	0	0	2	2	1	20	1	0	1	0	97	0	0	0	1	5	 
92712993	7	0	1	2	2	1	20	2	0	1	0	97	0	0	0	0	2	 
92712998	1	0	1	1	1	2	22	4	0	1	1	1	2	0	0	0	1	 
92713191	1	0	1	2	2	3	17	4	0	0	0	97	0	0	0	1	 	 
92713191	2	1	0	2	2	1	19	4	0	1	0	97	0	0	0	0	1	 
92713198	1	0	1	2	1	1	21	4	0	1	0	97	0	0	0	0	2	 
92713198	2	1	1	2	3	97	20	4	0	1	0	97	0	0	0	1	1	 
92713293	1	1	1	1	1	2	23	4	0	1	1	1	1	1	1	1	1	 
92713391	1	1	1	1	1	4	23	4	0	1	0	97	0	0	0	0	1	1
92713701	1	1	1	2	3	97	21	3	0	1	0	97	1	0	0	0	1	1
92713701	2	0	0	2	2	2	19	6	6	6	0	97	0	0	0	0	 	 
92713936	1	0	1	2	1	7	27	4	0	1	0	97	0	0	0	0	2	 
92713936	2	1	1	2	2	2	18	4	0	1	0	97	0	0	0	0	1	 
92714112	1	0	1	2	3	97	19	3	0	1	1	2	0	0	0	1	4	 
92714112	2	0	0	2	3	97	19	3	0	1	0	97	0	0	0	1	5	 
92714112	3	1	1	2	2	3	16	3	0	1	0	97	0	0	0	0	2	 
92714112	4	1	1	2	2	1	18	3	0	1	0	97	0	0	0	1	3	 
92714112	5	1	1	2	3	97	19	3	0	1	0	97	0	0	0	1	1	 
92714124	1	1	1	1	1	1	21	1	0	1	0	97	1	0	0	1	2	 
92714124	2	1	1	1	1	1	21	1	0	1	0	97	1	0	0	1	1	1
92714124	3	0	0	1	2	1	19	4	0	1	0	97	0	0	0	1	3	 
92714199	1	0	1	1	1	2	21	4	0	1	0	97	0	0	0	1	3	 
92714199	2	0	1	1	1	1	20	4	0	1	0	97	0	0	0	1	2	 
92714199	3	1	1	1	3	97	19	4	0	1	0	97	1	0	0	1	1	 
92714330	1	1	1	1	3	97	19	5	0	1	0	97	0	0	0	1	1	 
92714687	1	1	1	2	2	3	17	5	1	1	1	2	1	0	0	1	1	 
92714880	1	0	1	2	3	97	20	4	0	1	0	97	0	0	0	1	2	 
92714880	2	1	0	2	2	1	19	4	1	1	0	97	0	0	0	1	1	 
92714917	1	0	1	1	1	2	21	3	0	1	1	1	2	0	0	1	2	 
92714917	2	1	1	1	1	1	20	3	0	1	1	1	0	0	0	1	1	1
92714927	1	0	1	2	1	1	20	4	0	0	0	97	0	0	0	0	 	 
92714927	2	0	1	2	2	1	18	4	0	0	0	97	0	0	0	1	 	 
92714927	3	1	1	2	1	1	20	4	0	1	0	97	0	0	0	0	1	 
92714932	1	0	1	1	3	97	20	3	0	1	0	97	0	0	0	0	2	 
92714932	2	1	1	1	1	1	21	3	0	1	0	97	0	0	0	0	1	1
92714942	1	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	5	 
92714942	2	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	4	 
92714942	3	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	3	 
92714942	4	0	0	2	3	97	20	4	0	0	0	97	0	0	0	0	 	 
92714942	5	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	2	 
92714942	6	0	0	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
92714942	7	1	1	2	1	10	30	2	0	1	1	1	1	0	0	0	6	 
92714942	8	1	1	2	1	10	30	2	0	1	1	1	1	0	0	0	1	 
92715121	1	0	0	2	3	97	19	3	0	1	0	97	0	0	0	9	2	 
92715121	2	0	0	2	1	21	40	3	0	1	0	97	0	0	0	0	3	 
92715121	3	0	1	2	1	26	45	3	0	1	0	97	0	0	0	0	1	 
92715259	1	0	0	1	1	3	23	4	0	1	0	97	0	0	0	1	2	 
92715259	2	0	1	1	1	2	22	4	0	1	0	97	0	0	0	0	3	 
92715259	3	1	1	1	1	2	22	4	0	1	0	97	2	0	0	0	1	 
92715259	4	0	0	1	1	4	24	4	0	1	0	97	0	0	0	1	4	 
92715259	5	0	1	1	1	3	23	4	0	1	0	97	0	0	0	0	5	 
92715321	1	 	 	2	1	28	48	3	 	1	 	 	 	 	 	5	1	 
92715357	1	0	0	1	1	2	22	4	0	1	0	97	0	0	0	1	1	 
92715399	1	0	1	1	3	97	20	2	0	1	0	97	0	0	0	1	4	 
92715399	2	0	1	1	1	8	28	3	0	1	0	97	0	0	0	0	3	 
92715399	3	0	1	1	1	6	26	3	0	1	0	97	0	0	0	0	2	 
92715399	4	1	1	1	1	5	25	3	0	1	0	97	0	0	0	0	1	1
92715896	1	9	1	2	1	1	20	2	0	0	0	97	0	0	0	0	 	 
92715896	2	0	0	2	3	97	19	2	0	0	0	97	0	0	0	0	 	2
92715935	1	0	1	1	3	97	19	4	0	1	0	97	0	0	0	0	3	 
92715935	2	0	0	1	3	97	19	4	0	1	0	97	0	0	0	1	2	 
92715935	3	0	0	1	3	97	19	4	0	1	0	97	0	0	0	0	1	 
92715953	1	0	1	1	3	97	19	3	0	1	0	97	0	0	0	1	3	 
92715953	2	0	1	1	1	1	20	4	0	1	0	97	0	0	0	0	2	 
92715953	3	1	1	1	3	97	19	3	0	1	0	97	0	0	0	0	1	1
92715956	1	1	1	2	2	2	19	4	0	0	0	97	2	1	1	1	 	1
92715956	2	1	1	2	2	2	19	4	0	1	1	1	0	0	0	0	1	 
92715980	1	0	1	2	1	16	38	4	0	1	1	1	2	2	0	0	1	 
92715984	1	0	1	1	1	5	25	4	0	1	0	97	0	0	0	0	4	 
92715984	2	0	1	1	2	1	19	4	0	1	0	97	0	0	0	0	3	 
92715984	3	1	1	1	1	23	43	4	0	1	0	97	0	0	0	0	1	1
92715984	4	0	0	1	1	3	23	4	0	0	0	97	0	0	0	0	 	 
92715984	5	0	1	1	1	15	35	4	0	1	0	97	0	0	0	0	2	 
92715998	1	1	1	1	1	3	21	4	0	1	0	97	1	1	0	0	1	 
92716167	1	1	1	1	1	5	25	5	1	1	1	1	2	0	0	0	1	1
92716288	1	0	1	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
92716288	2	0	1	2	1	2	22	4	0	0	0	97	0	0	0	0	 	 
92716288	3	0	0	2	2	1	19	4	0	1	0	97	0	0	0	0	1	 
92716288	4	0	1	2	1	2	22	3	0	1	0	97	0	0	0	0	3	 
92716288	5	0	1	2	1	1	21	1	0	1	0	97	0	0	0	0	2	 
92716313	1	0	0	2	1	3	24	4	0	1	0	97	0	0	0	1	7	 
92716313	2	0	1	2	2	1	20	5	1	1	0	97	0	0	0	1	6	 
92716313	3	0	0	2	1	1	22	4	0	1	0	97	0	0	0	1	5	 
92716313	4	0	0	2	1	2	23	4	0	1	0	97	0	0	0	1	3	 
92716313	5	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	1	 
92716313	6	0	0	2	3	97	21	4	0	1	0	97	0	0	0	0	2	 
92716313	7	0	0	2	3	97	21	4	0	1	0	97	0	0	0	1	4	 
92716332	1	0	1	2	2	3	18	2	0	0	0	97	0	0	0	0	 	 
92716333	1	0	0	1	3	97	19	4	0	0	0	97	0	0	0	0	 	2
92716353	1	0	1	1	1	4	24	4	0	1	0	97	0	0	0	0	14	 
92716353	2	0	1	1	1	1	21	4	0	1	0	97	0	0	0	1	13	 
92716353	3	0	0	1	1	3	23	4	0	1	0	97	0	0	0	0	12	 
92716353	4	0	0	1	1	7	27	4	0	1	0	97	0	0	0	0	2	 
92716353	5	0	0	1	1	3	23	4	0	1	0	97	0	0	0	0	9	 
92716353	6	0	0	1	1	4	24	3	0	1	0	97	0	0	0	0	7	 
92716353	7	0	0	1	1	3	23	3	0	1	0	97	0	0	0	0	8	 
92716353	8	0	0	1	3	97	20	3	0	1	0	97	0	0	0	0	6	 
92716353	9	0	0	1	1	7	27	4	0	1	0	97	0	0	0	0	5	 
92716353	10	0	1	1	1	5	25	4	1	1	0	97	0	0	0	0	3	 
92716353	11	0	0	1	1	7	27	4	1	1	0	97	0	0	0	0	10	 
92716353	12	0	1	1	1	6	26	4	0	1	0	97	0	0	0	0	4	 
92716353	13	0	0	1	1	7	27	4	0	1	0	97	0	0	0	0	11	 
92716353	14	0	0	1	1	9	29	4	0	1	0	97	0	0	0	0	1	 
92716360	1	0	1	1	1	4	24	5	1	1	0	97	2	0	0	0	1	 
92716360	2	1	1	1	1	2	22	5	1	1	0	97	0	0	0	0	2	1
92716390	1	1	1	1	3	97	19	3	0	1	0	97	0	0	0	1	1	 
92716883	1	1	1	1	1	5	24	4	0	1	0	97	1	0	0	0	1	1
92716883	2	0	1	1	3	97	19	4	0	1	0	97	0	0	0	1	2	 
92716883	3	0	1	1	1	1	20	4	1	1	0	97	0	0	0	0	6	 
92716883	4	0	0	1	1	2	21	4	0	1	0	97	0	0	0	1	4	 
92716883	5	0	0	1	3	97	19	4	0	1	0	97	0	0	0	1	3	 
92716883	6	0	0	1	3	97	19	4	0	1	0	97	0	0	0	1	5	 
92716897	1	0	1	1	1	2	24	3	0	1	0	97	0	0	0	1	7	 
92716897	2	0	1	1	1	1	23	3	1	1	0	97	0	0	0	1	6	 
92716897	3	0	1	1	1	4	26	3	0	1	0	97	0	0	0	0	5	 
92716897	4	0	0	1	1	1	23	3	0	1	0	97	0	0	0	1	4	 
92716897	5	0	1	1	2	1	21	3	0	1	1	2	0	0	0	1	3	 
92716897	6	0	1	1	1	5	27	3	0	1	0	97	0	0	0	0	2	 
92716897	7	1	1	1	1	2	24	3	0	1	1	1	1	0	0	0	1	1
92716901	1	0	0	1	2	1	19	4	0	0	0	97	0	0	0	1	 	 
92716901	2	0	0	1	1	3	23	4	0	0	0	97	0	0	0	0	 	 
92716901	3	0	0	1	1	1	21	4	0	0	0	97	0	0	0	1	 	 
92716902	1	0	1	1	3	97	20	4	0	0	0	97	0	0	0	1	 	 
92716902	2	0	0	1	3	97	20	4	0	1	0	97	0	0	0	1	8	 
92716902	3	0	1	1	1	2	22	4	1	1	0	97	0	0	0	1	7	 
92716902	4	0	1	1	1	8	28	3	0	1	0	97	0	0	0	0	6	 
92716902	5	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	5	 
92716902	6	0	1	2	2	3	17	4	0	1	0	97	0	0	0	0	4	 
92716902	7	1	1	2	3	97	20	4	0	1	0	97	0	0	0	1	3	 
92716902	8	0	1	1	3	97	20	4	0	1	0	97	2	0	0	0	2	 
92716902	9	1	0	1	1	3	23	4	0	1	0	97	1	0	0	0	1	 
92716903	1	1	1	2	2	2	18	4	0	1	0	97	0	0	0	0	1	 
92716903	2	0	0	2	1	1	21	4	0	0	0	97	0	0	0	1	 	 
92716903	3	1	0	2	1	1	21	4	0	1	0	97	0	0	0	0	2	 
92716903	4	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	3	 
92716903	5	0	0	2	1	1	21	4	0	1	0	97	0	0	0	1	7	 
92716903	6	0	1	2	1	1	21	4	0	1	0	97	0	0	0	1	10	 
92716903	7	0	1	2	1	1	21	4	0	1	0	97	0	0	0	1	8	 
92716903	8	0	0	2	1	2	22	4	0	1	0	97	0	0	0	0	9	 
92716903	9	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	4	 
92716903	10	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	5	 
92716903	11	0	1	2	1	11	31	4	0	1	0	97	0	0	0	0	6	 
92716909	1	0	0	1	1	3	22	4	0	1	0	97	0	0	0	0	3	 
92716909	2	0	0	1	3	97	19	5	1	1	0	97	1	0	0	0	2	 
92716909	3	0	1	1	1	3	22	5	1	1	0	97	0	0	0	0	1	 
92716936	1	0	1	2	1	1	21	5	1	1	0	97	0	0	0	1	3	 
92716936	2	0	1	2	3	97	20	5	1	1	0	97	0	0	0	1	6	 
92716936	3	1	1	2	2	2	18	2	0	1	0	97	0	0	0	1	2	 
92716936	4	0	0	2	3	97	20	5	1	1	0	97	0	0	0	0	4	 
92716936	5	1	1	2	2	1	19	5	0	1	0	97	0	0	0	1	1	1
92716936	6	0	1	2	1	1	21	3	0	1	0	97	0	0	0	0	5	 
92716936	7	1	0	2	3	97	20	5	9	1	0	97	0	0	0	0	7	 
92716971	1	0	1	1	3	97	20	4	0	1	0	97	2	0	0	1	2	 
92716971	2	1	1	1	1	5	25	4	0	1	0	97	0	0	0	0	1	1
92716976	1	1	1	1	1	23	42	3	0	1	0	97	0	0	0	0	1	1
92716976	2	1	1	1	1	3	22	3	0	1	0	97	0	0	0	0	2	 
92716976	3	0	1	1	1	3	22	3	0	1	1	2	0	0	0	0	3	 
