AID	CLUSTER2	GSW5	GSW12345	GSW1345	GSW145
98577924	191	86.5891647339	103.925201416	115.416900635	96.77973938
98577925	191	506.8576354981	 	854.117309571	830.650817872
98578043	159	722.4348754883	4226.794433594	1871.744628907	1324.751586915
98578079	160	1537.859741211	3887.235839844	2884.028076172	2524.53100586
98578080	153	105.6691818238	 	 	127.285232544
98578101	156	260.1157531739	 	296.769012451	274.575042725
98578207	156	951.4018554688	1650.357177735	1563.373046875	1261.716186524
98578267	154	1298.1798095704	3273.400634766	2033.03491211	1452.246948243
98578291	158	472.141784668	813.875061036	743.438964844	683.869445801
98578299	158	588.3021850586	948.404907227	723.450378418	599.694763184
98578316	155	755.9909667969	 	1011.303894043	791.512939454
98578330	157	356.8031616211	786.639831543	501.068603516	529.526794434
98578334	157	810.1827392579	1686.539428711	1344.10925293	1165.971069336
98578346	159	39.7641716004	 	60.572715759	46.501361847
98578348	159	95.1965713501	206.35005188	160.86454773	103.226173401
98578381	153	288.3298950196	2184.657714844	896.534545899	611.797302247
98578432	157	280.0063781739	468.940582276	436.098846436	325.329284668
98578434	157	759.0344238282	 	 	940.558776856
98578438	157	549.0126342774	881.337158204	846.527832032	684.224731446
98578465	154	1235.4580078125	 	1633.575073243	1586.752929688
98578495	158	477.1977539063	 	 	 
98578548	159	1595.2008056641	2410.46875	2102.674804689	1914.778808594
98578665	154	673.5497436524	 	 	720.888854981
98578692	158	1956.281616211	 	 	2112.477294922
98578723	151	922.7582397461	1433.555541993	1214.637695313	1126.849731446
98578747	159	177.7715911866	138.360305786	120.407409668	105.196792603
98578767	154	451.0274658204	687.938232422	570.899841309	463.862487793
98578782	153	328.316986084	423.531280518	461.445007324	330.847229004
98578828	151	754.9108276368	 	 	969.730957032
98578929	151	1263.1265869141	 	 	 
98578943	159	132.2451934815	 	 	 
98578980	153	336.3443908693	577.397460938	456.746612549	305.32333374
98579231	107	901.4385986329	 	 	 
98579373	110	517.8466796875	 	603.571166993	521.997314453
98579930	107	323.6482849122	 	1422.447875977	1187.422241211
98579937	107	416.2142028809	571.012268067	586.616577149	532.220153809
98579938	107	1387.771484375	2607.075195313	2088.535888672	1937.83984375
98579939	107	912.0509643555	1086.068603516	1042.942016602	1000.20275879
98579945	109	751.7337646485	 	 	 
98579952	102	3083.9946289063	 	 	 
98579954	102	1545.7917480469	2450.151611329	2069.586425782	1690.462158204
98579963	104	516.0180664063	 	720.722229004	520.81439209
98579966	104	339.5471496583	469.863922119	409.32232666	398.551269532
98579969	104	298.6922607422	 	 	 
98579976	110	3002.6315917969	 	4040.670410157	2845.732177735
98579991	108	750.5018920899	 	1086.24609375	962.2868042
98579997	108	274.2952270508	595.432067872	409.598510742	370.717834473
98579998	108	637.1177978516	 	 	1016.94519043
98606129	371	2044.6470947266	 	 	1536.673095704
98606428	371	1079.4683837891	 	986.8046875	830.010925293
98606929	371	1390.2242431641	2092.131347657	1825.331420899	1498.991699219
98608270	360	2073.0966796875	 	 	 
98608876	360	822.3290405274	1941.388671875	1477.868896485	1284.696166993
98619063	304	1329.6376953125	2621.082763672	2261.270019532	1598.631347657
98619068	304	602.3283081055	 	792.203369141	779.06225586
98619162	304	970.0349731446	 	 	 
98619466	304	1008.1759033204	1797.474243165	2201.439453125	1609.594604493
98619963	304	1151.9035644532	 	 	 
98619965	304	793.4486694336	1897.3359375	1453.180908204	1141.885253907
98619967	304	2220.9853515625	5385.395507813	2878.791748047	2587.12084961
98636350	372	330.9837951661	545.718078614	689.483032227	706.119873047
98646329	371	1493.160522461	2018.456176758	1646.390747071	1573.57385254
98676026	371	1601.5463867188	 	 	 
98676254	372	902.8884277344	651.75769043	786.973327637	717.875915528
98676352	372	595.3820800782	944.421203614	1110.92175293	760.925476075
98676922	371	336.6179809571	 	 	654.466552735
98678072	360	2056.5310058594	 	 	 
98710078	250	1641.5776367188	1984.515991211	1676.233886719	1448.51171875
98710134	247	1514.8045654297	 	 	1592.102661133
98710135	247	2164.9331054688	2966.888671875	2731.131347657	2012.537353516
98710156	242	824.6853027344	1746.323608399	1141.054199219	1162.164672852
98710195	248	1273.6087646485	2207.751953125	1880.503417969	1706.524536133
98710285	243	1014.3657226563	 	 	1315.076782227
98710286	243	288.65814209	 	695.678283692	376.118927002
98710291	248	2191.498046875	3305.168701172	2488.657226563	2401.668945313
98710292	248	1301.5646972657	1388.959716797	931.649353028	951.184875489
98710293	248	1160.724975586	1792.042236329	1622.368164063	1331.589355469
98710650	242	1718.1896972657	 	5319.491210938	3391.476806641
98710672	250	738.2203979493	1112.482299805	850.691833497	894.486938477
98710776	250	1409.4532470704	 	 	1109.279907227
98710855	242	2145.1965332032	 	 	2531.830322266
98710913	245	295.3471069336	533.935974121	523.519836426	421.168579102
98710933	247	824.2975463868	1079.734741211	839.070434571	780.093688965
98710977	250	1100.9089355469	1396.763793946	1211.855834961	1247.873901368
98710991	248	1258.9284667969	 	1664.109619141	1383.87854004
98711165	234	819.2401733399	1199.069213868	864.394714356	899.048156739
98711177	240	882.873413086	 	 	1085.774536134
98712147	219	1789.3841552735	 	 	2128.222167969
98712216	215	1470.367553711	1805.630371094	1694.356689454	1704.024291993
98712218	215	522.2750244141	1414.25366211	1078.852661134	856.35333252
98712247	219	149.9059753418	175.744979859	154.006652832	73.420639038
98712295	218	292.9258117676	 	 	 
98712941	219	94.7393875123	155.297943115	108.041908264	125.824256897
98712942	219	936.0262451172	1649.736572266	1369.586669922	1160.614990235
98712976	220	856.8411254883	1194.776245118	1128.670776368	1132.198242188
98713033	287	387.7843017579	581.257141114	578.319580079	391.366546631
98713391	288	1307.3112792969	1615.315673829	1361.225708008	1441.958129883
98713806	286	152.2627410889	 	221.197280884	185.549407959
98714018	265	2322.1333007813	 	 	2981.059082032
98714025	261	1217.760131836	1771.397705079	1708.735473633	1608.583496094
98714084	263	1083.9702148438	2751.702392579	2088.751220704	1993.398803711
98714097	268	2140.6538085938	2647.859863282	3149.317138672	2901.357421875
98714198	268	1115.0477294922	977.019958497	1548.598266602	927.922912598
98714242	269	791.9016723633	 	1248.829467774	1044.944702149
98714282	263	1287.2608642579	2045.940917969	1475.588256836	1086.422485352
98714289	263	1702.2973632813	 	 	2170.360839844
98714312	265	2674.8596191407	3487.120117188	3409.306152344	2984.750976563
98714325	261	196.54296875	 	316.635650635	302.056640625
98714380	263	1358.4838867188	1983.599609375	2823.55834961	1912.538574219
98714481	263	3120.2856445313	3204.912109375	2631.539794922	2360.546875
98714925	261	482.2918701172	 	 	884.571594239
98714928	261	1278.0244140625	1482.375854493	1424.47241211	1387.067993165
98714991	268	1221.1265869141	2097.608886719	2521.494628907	1821.060668946
98715023	221	171.6300354004	 	243.734298706	230.067733765
98715250	222	628.482788086	 	982.684020997	684.188842774
98715263	224	1013.3515014649	935.600158692	961.313110352	905.335327149
98715960	224	1369.0406494141	 	 	1925.051757813
98715980	223	491.6517639161	845.052795411	849.637756348	585.485595704
98715986	223	468.2138061524	1115.028076172	951.572814942	731.539733887
98715994	228	1056.7294921875	1070.846679688	1220.543945313	1062.31616211
98716054	272	800.0308837891	1379.492431641	1177.124389649	830.875366211
98716066	274	760.5441894532	1984.169189454	1534.871215821	1297.330566407
98716167	274	668.9256591797	1086.509399415	874.624145508	841.555297852
98716229	271	541.5215454102	498.565826416	701.994750977	611.815002442
98716251	272	461.4343261719	673.13079834	568.838806153	555.785339356
98716332	277	1698.6512451172	 	 	2468.23413086
98716386	273	1346.5330810547	 	 	1438.973144532
98716423	271	683.3479614258	1061.115600586	825.622619629	709.515991211
98716827	271	709.3209838868	900.118774415	711.919067383	686.022949219
98716897	278	47.966293335	84.227035523	64.159347534	60.119049072
98716976	280	110.793548584	125.125488281	172.622528076	137.623321533
98716978	280	115.1875991822	147.281097412	153.089172363	133.486175537
98717152	292	1245.6082763672	1647.704589844	1517.459716797	1462.047485352
98717163	294	1482.9868164063	1930.617919922	1664.999145508	1660.661865235
98717263	294	189.0105285645	 	403.264587403	288.997406006
98717358	292	1388.8735351563	 	 	1460.119506836
98718112	255	533.8669433594	1196.070556641	701.31213379	635.596130372
98718119	255	3331.1223144532	3440.221435547	3297.317382813	3036.255859375
98718174	260	832.2536010743	915.889221192	936.903320313	967.805053711
98718202	256	665.496459961	1123.096313477	862.448608399	630.34161377
98718204	256	346.643737793	 	 	 
98718248	259	134.1548919678	192.961883545	185.281204224	142.527282715
98718261	254	1060.9169921875	 	 	1259.450317383
98718293	258	1426.99609375	2785.922119141	2026.557495118	1755.138671875
98718297	258	837.366760254	 	 	 
98718821	251	1626.2642822266	1865.106567383	2023.001708985	1764.030273438
98718910	255	2022.9290771485	1233.776489258	1418.98010254	972.815979004
98718974	260	2866.2141113282	2361.159423829	2697.629394532	2314.310302735
98718987	253	670.0613403321	555.595703125	691.956298829	487.02709961
98718989	253	297.9264526368	 	284.69442749	314.839202881
98718998	258	1265.3813476563	2618.266601563	1873.743530274	1678.782104493
98719270	210	1052.6166992188	 	 	 
98719277	210	2489.2287597657	2647.806152344	3543.099365235	3065.587158204
98719932	207	435.6838989258	689.877014161	592.494567872	475.096679688
98719935	207	258.4788208008	322.264251709	377.528411865	380.656036377
99316152	472	913.7059936524	 	785.501159668	854.299926758
99316951	472	2631.7048339844	 	 	 
99374970	470	252.3109436036	273.462493897	289.702301026	303.761230469
99374972	470	252.462966919	331.838989258	294.856109619	298.298583985
99374973	470	1573.9049072266	 	 	 
99374974	470	1312.4356689454	 	 	 
99500010	145	144.6860351563	296.956481934	173.118209839	149.844100952
99500087	143	665.3619384766	 	1262.510620118	872.445922852
99500115	145	630.703125	804.537170411	1071.677856447	984.998718262
99500183	143	1095.1708984375	 	1710.819458008	1372.402954102
99500238	147	1169.2528076172	1419.754882813	1229.957519532	1152.619506836
99500276	150	310.3610534668	 	1005.797607422	646.694519043
99500417	145	76.5087280274	 	137.20199585	103.275741577
99500554	142	465.4353942872	 	 	445.423919678
99500813	145	693.3217773438	 	656.557189942	617.96081543
99500857	142	396.8693237305	3507.90991211	1423.28515625	905.336975098
99503801	186	832.4411010743	 	 	 
99503838	187	547.6596069336	1048.104736329	1013.740783692	974.479309083
99504049	169	651.4698486329	1039.420654297	782.417907715	703.70666504
99504083	163	1977.9425048829	 	 	 
99504105	166	74.9519500733	 	93.299293518	88.016876221
99504144	169	995.1376953125	1388.367675782	1399.534301758	1218.894775391
99504206	166	176.9105072022	243.323928833	194.744476318	179.571044922
99504222	161	675.0643310547	1033.17932129	1181.286010743	1029.253295899
99504246	169	1069.0134277344	 	 	1377.69921875
99504420	161	2505.8317871094	4806.122070313	5398.471679688	3918.48803711
99504424	161	573.7211914063	1066.64819336	1297.070922852	981.915222168
99504506	166	410.6757507325	 	 	578.498718262
99504520	161	1962.7219238282	3119.895996094	2126.504150392	1945.794067383
99504525	161	983.4540405274	 	 	471.75201416
99504703	166	134.9849853516	 	 	 
99504841	169	1188.9581298829	 	 	1834.86682129
99504849	169	460.7909240723	3431.795166016	1085.634887697	791.872253418
99504908	166	100.1542053223	 	 	103.301094055
99504999	168	644.3875732422	898.380920411	1065.063354493	743.842529297
99506026	171	551.2047729493	 	1182.859619141	640.292358399
99506266	174	964.9493408204	989.975158692	1091.54663086	1041.118041993
99506342	179	631.4729003907	 	798.628112793	826.162170411
99506360	174	774.1114501954	 	1180.954101563	1184.933959961
99506495	178	83.5294418335	 	130.093643189	102.286575317
99506578	180	2364.0522460938	 	 	 
99506681	173	275.1416931153	 	 	340.597290039
99506905	176	944.874206543	 	 	1013.742614747
99506935	177	727.5211181641	946.02709961	945.90197754	796.138427735
99506981	173	674.0043945313	1528.071533204	814.798950196	844.239746094
99507059	192	1046.9367675782	1264.051757813	1106.540771485	750.16784668
99507351	192	585.1589965821	949.797485352	961.528869629	642.905212403
99507353	192	584.362487793	 	 	923.19140625
99507853	192	529.4635620118	1094.318603516	835.527465821	682.627258301
99507857	192	870.6503295899	 	955.825439454	964.460449219
99507859	192	832.2421264649	936.619323731	1256.124267579	1238.681152344
99507981	193	1042.5629882813	2129.694580079	1424.70288086	8057.857421875
99507986	193	864.9514770508	 	 	 
99508077	160	1986.041015625	3279.184326172	2923.840576172	2802.01928711
99508120	151	1076.5556640625	2231.186035157	1587.597778321	1359.603637696
99508327	151	1085.2546386719	 	1379.541748047	1262.904785157
99508525	151	51.2257003784	 	 	72.014984131
99508537	157	637.109741211	1488.078491211	1065.355957033	771.813537598
99508738	157	338.7365722657	437.886779785	402.958221436	365.39239502
99508822	151	801.9877319336	 	 	 
99508928	151	541.041381836	3930.556396485	1215.487426758	928.111755372
99540917	145	478.7536315918	 	1184.967407227	1215.227050782
99543209	186	1281.4930419922	 	 	2066.208007814
99543509	186	375.0106811525	2868.434814454	1114.762207032	1109.08581543
99543908	186	502.8813476563	1449.194213868	1324.339233399	801.66784668
99544087	163	1459.6989746094	 	1029.859863283	804.010620118
99544202	166	75.7349853516	118.894676209	93.496101379	97.211509705
99544305	166	592.0665283204	 	 	510.966247559
99544902	166	815.0047607422	612.552185059	680.226928711	468.00579834
99570091	148	544.4011230469	784.388061524	812.987182618	596.937927247
99570176	150	1002.7282714844	1490.252075196	11792.330078125	9381.721679688
99570192	148	611.1866455079	 	1434.024169922	1070.815795899
99570327	141	141.8096771241	 	747.313415528	392.554412842
99570393	148	505.8100280762	830.412719727	936.442810059	826.051086426
99570398	148	903.4111328125	 	1187.455444336	1005.603759766
99570450	142	663.388244629	 	 	814.434020997
99570496	148	937.3111572266	 	 	1111.278808594
99570679	150	1056.4719238282	1827.28088379	1553.870361329	1113.608886719
99570683	143	1096.4321289063	1659.703979493	2422.31640625	1485.76135254
99570695	148	936.2463989258	 	1423.89416504	1133.176269532
99570850	142	1146.8885498047	 	 	 
99570879	150	944.7575073243	1847.686523438	1637.755371094	1012.179504395
99570891	148	1094.6656494141	1007.35925293	981.08392334	856.76940918
99570896	148	1383.1231689454	 	 	1210.061767579
99570920	141	671.38671875	1371.22644043	813.492309571	786.51159668
99570975	150	611.9557495118	 	 	670.19909668
99571065	134	855.2885131836	1504.497314454	987.394226075	972.101074219
99571068	134	339.1395263672	 	 	425.150390625
99571111	135	652.8956298829	906.912963868	927.289306641	762.705139161
99571157	132	3402.5461425782	 	 	 
99571170	140	630.3079223633	 	952.713317872	786.847045899
99571202	136	392.9085693361	669.86517334	549.450561524	599.977844239
99571215	135	254.1560058594	420.758117676	340.121215821	311.211181641
99571216	135	448.7844543458	 	930.468078614	875.209716797
99571263	134	803.998413086	1724.635375977	1103.393432618	1103.291015625
99571273	140	620.0897216797	 	894.613525391	612.795043946
99571313	135	1200.65234375	 	 	 
